ReviewId,Comment,VADER,ChatGPT,llama-3.3-70b-versatile,Llama-3,Aggregated_Ratio
23203443938,"Làm đẹp:cấp ẩm cho da, phù hợp cho da nhạy cảm, các loại da khác cũng có thể dùng đc, chưa dùng nên chưa biết
Hương thơm:ko tỏa h
Kinh nghiệm sử dụng:chưa dùng, mình thấy trên tt review nên mua hương thơm

Có 1 chai nhỏ tí mà shop gói rất cẩn thận",0.0,0.2,0.5,0.6,0.6625
23210817156,"Mẹo:Chưa dùng thử
Hương thơm:bình thường ki mùi hóa học
Lợi ích:dưỡng ẩm phù hợp mọi loại da

Mình đặt shop gói cẩn thận nhưng giao về hàng bị móp, may mà bên trong ko bị gì",0.0,0.1,0.2,-0.5,0.475
23233595795,"Công dụng:làm đẹp
Độ bền màu:bình thường

Chất mịn độ bám bình thường, lên màu không đẹp lắm nhưng cũng tạm ổn",0.0,-0.2,0.0,0.2,0.5
23258087417,"Hiệu ứng làm đẹp:làm đều màu da

Giao hàng nhanh, đóng gói cẩn thận, bao bì đẹppp",0.0,0.9,0.9,0.8,0.825
23797068298,"Lợi ích:nền mịn hơn
Bao bì:đẹp

Bôi xg thì mk thấy da bị đỏ lên mk đảm bảo trc đó ch bôi j lên da nhé (k ngứa) 1 lúc sau thì thấy hết k bt có bị ảnh hưởng j nếu sd lâu dài k 🙅🚫nên cân nhắc trc khi mua
Mùi k thơm đâu nhé",-1.0,-0.3,-0.4,-0.7,0.2
23866673358,"Công dụng:xitj khang
Độ bền màu:tot

Giao hàng nhanh . Nhận hành đầy đủ sản phẩm lần đầu tiên trải nghiệm thử hi vọng hợp . Kem thử bôi thấm nhanh rất ok",1.0,0.7,0.8,0.8,0.9125
23935135021,"Giao hàng nhanh, hàng đúng mẫu mã, đúng hình ảnh, đóng gói cẩn tha",0.0,1.0,1.0,0.9,0.8625
24382135361,"Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này.",0.0,1.0,1.0,1.0,0.875
24390929767,,0.0,0.0,0.0,0.0,0.5
24412069560,"Độ bền màu:oke
Công dụng:lip & cheek

Không có tiền mua fwee nên mua hãng này, son mướt mịn, hũ cũng dễ thương đáng, cuối năm giao hàng hơi chậm",0.0,0.4,0.6,0.6,0.7
24414166552,"Hiệu ứng làm đẹp:t
Kinh nghiệm sử dụng:t
Lợi ích:t

Hang đánh lên da cảm thấy khô ráo chưa test thử bao lâu sẽ trôi nếu tốt se ung ho them nua",0.0,0.2,0.2,-0.5,0.4875
24626837095,"Dành cho da:nhạy cảm
Công dụng:dưỡng ẩm
Mùi hương:không có

Được chiết ra chai nhỏ chứ cũng giống chai lớn",0.0,0.0,0.2,0.4,0.575
24628855276,"Giao hàng nhanh, hàng chuẩn, sẽ quay lại để ủng hộ shop nha...",0.0,0.9,0.9,0.9,0.8375
24632531182,"Công dụng:cân bằng da mặt
Mùi hương:ok
Dành cho da:tất cả

Sản phẩm dùng khá dịu dùng ok sẽ ủng hộ shop tiếp nha",1.0,0.8,0.8,0.8,0.925
24634173162,Không biết mọi người sao chứ mình thấy những sản phẩm được bày bán ở shop này vô cùng chất lượng và giá cả lại hợp lý lắm luôn á 🫧,0.0,0.9,0.9,1.0,0.85
24926109842,"Công dụng:Son

Cây này thì khỏi phải bàn rồi, đẹp mê, shop cũng uy tín. Son này có vị ngọt nha, ưng lắm",0.0,0.9,1.0,0.9,0.85
25448005404,,0.0,0.0,0.0,0.0,0.5
25490409727,"Làm đẹp:lk
Hiệu ứng làm đẹp:ok
Mẹo:kk

săn sale dc giá rẻ, xịt mùi thơm lắm luôn, tia xịt cũng nhỏ dùng thích lắm mọi người ơi, giá cả hợp lý mà dùng oke lắm, hàng giao nhanh",1.0,0.9,0.9,0.9,0.9625
25503887817,"Mùi hương:kh có
Công dụng:khong
Dành cho da:khong

như nước lả kh có mùi thơm gì hett như nước",0.0,-1.0,-0.8,-1.0,0.15000000000000002
25504124767,Không có gì để chê luôn nhó. Mình dùng phải tới hơn 10 cây son này rùi. Màu 715 và 702 siêu nịnh dành cho da ngăm ạ. 704 thì màu thiên hồng kén chọn da hợp da trắng hơn. Nhìn ảnh thì màu không khác nhau nma m.n chú ý đặt phù hợp cho da nhóooo,0.0,0.8,0.9,0.9,0.825
25509751668,"Độ bền màu:tuyt

Một từ thui đỉnhhhhh nên mua nha mí bà khoá nền lâu phun sương mịn",0.0,1.0,0.8,0.9,0.8375
25518527897,"Công dụng:tay da chet nhẹ nhàng làm thông thoáng lỗ chân lông, làm dịu da và cải thiện tình trạng mụn, dưỡng ẩm, mềm mại và rạng rỡ cho da
Dành cho da:tất cả loại da
Mùi hương:thơm

Giao hàng nhanh, sản phẩm chất lượng tốt ,dùng thêm một thời gian mới biết kết quả",0.0,0.8,0.8,0.8,0.8
25518672586,"Công dụng:son
Độ bền màu:ổn

Giao hàng nhanh đóng gói cẩn thận. Săn dc giá khá oce son mịn lì màu dễ dùng k kén da",0.0,0.8,0.8,0.8,0.8
25519780246,Đóng gói chắc chắn shop chuẩn bị hàng nhanh chưa sịt nên chưa biết sao,0.0,0.2,0.2,0.2,0.575
25599318638,"Đây là nơi bạn có thể tìm thấy những món quà xanh mát, đầy ý nghĩa dành cho người thân yêu – hoặc tự thưởng cho chính mình. Tại đây, mỗi chậu cây không chỉ là một vật trang trí mà còn mang đến năng lượng tích cực, sự an lành từ thiên nhiên. Chúng mình luôn sẵn sàng lắng nghe và tư vấn để bạn chọn được cây ưng ý nhất!",0.0,1.0,0.9,0.9,0.85
25779990169,"Shop đóng gói kỹ, giao hàng nhanh. Mặt nạ đắp khá ổn hy vọng cải thiện tốt cho da mình, mới đắp lên thấy hơi châm chích nhẹ do da mình khá mỏng",0.0,0.5,0.6,0.7,0.725
25837767029,Sao lại là nước ?,0.0,-0.5,-0.8,-1.0,0.21250000000000002
25839347490,"Mùi hương:không
Công dụng:dưỡng ẩm
Dành cho da:khô

Giao hàng nhanh, shipper vui vẻ thân thiện. Nhỏ gọn dễ đem theo, sản phẩm giúp dưỡng ẩm mùi nhẹ nhàng. Sẽ ủng hộ shop nhiều lần",0.0,0.9,0.9,0.8,0.825
25841326872,"Độ bền màu:lâu trôi nền
Công dụng:khoá make up

xài được lắm nên sẽ mua lại nha ạ, hình ảnh chỉ mang tính nhận xu",0.0,0.8,0.8,0.8,0.8
26176761293,"Dành cho da:Da dầu
Mùi hương:nhẹ nhầng
Công dụng:làm sạch da

Hello Tom, what your name??? Woww",0.0,0.2,0.2,0.6,0.625
26262538576,Clm đặt lộn mà cầm thấy xịn nặng tay,0.0,0.5,0.5,0.8,0.725
26308489803,"Công dụng:xịt khoá nền
Độ bền màu:dc đánh giá tốt

Mình đặt tặng bạn nên chưa mở ra nhưng hãng dc review siu tốt nên nên mua nha mng. Shipper thân thiện nhiệt tình lúmmmm, mik đặt hỏa tốc nên có liền nè",0.0,0.8,0.8,0.8,0.8
26378986720,,0.0,0.0,0.0,0.0,0.5
26384211234,"Độ bền màu:ok
Công dụng:tốt

Giao hàng nhanh, shop đóng gói cẩn thận, màu rất xinh nha, gooooooooooood",0.0,1.0,0.9,0.9,0.85
26519872987,"Dành cho da:kobt
Mùi hương:thơm
Công dụng:đắp mặt

mặt nạ nhà này ok khỏi bàn rẻ mà ok ă mng nên mua nhe .Hình ảnh mang tính chất nhận xu hoi",1.0,0.8,0.8,0.8,0.925
26520197209,Trc dùng lọ trắng giờ mua sang lọ này đắp lên mát lắm mùi cũng thơm nữa,0.0,0.8,0.8,0.8,0.8
26531508178,"Công dụng:son môi
Độ bền màu:ổn

Vỏ son in đẹp, màu đỏ hồng ruby, mùi sữa khá ngọt, mình lại thích mùi rượu trái cây hơn, giao hàng cuối năm nên khá là nhanh",0.0,0.5,0.6,0.8,0.7375
26573005961,Chưa dùng thử nhưng thấy bạn bè dùng rồi và da mặt trắng sáng đẹp lên rất nhiềuu. Đc cái giao hàng nhanh và đủ lại còn rẻ,0.0,0.8,0.9,0.8,0.8125
26672389678,"v Sản phẩm tuyệt vời, đúng với mô tả. Giao hàng nhanh chóng, shipper thân thiện dễ mến 
Đóng gói cẩn thận, có thể thấy tâm huyết của người bán. Hộp không bị móp méo, vận chuyển rất tốt.
Thời gian giao hàng nhanh chóng, tôi không phải chờ đợi quá lâu để nhận sản phẩm.
Chất lượng sản phẩm vượt mong đợi. Tôi rất hài lòng với trải nghiệm mua hàng này.
Sản phẩm chất lượng tốt, đóng gói cẩn thận, giao hàng nhanh.
Đã mua lần thứ 3 và vẫn rất hài lòng. Sản phẩm được giao nhanh và đóng gói chắc chắn",0.0,1.0,1.0,1.0,0.875
26676108590,Chất lượng sản phẩm tuyệt vời đóng gói chắc chắn đáng tiền mua,0.0,1.0,1.0,1.0,0.875
26679711128,"Lợi ích:lam dep da

Đóng gói cẩn cận , còn dc tặng 2 cái mặt nạ 
Sử dụng tốt sẽ mua lại ạ 😘",1.0,0.9,0.9,0.8,0.95
26704118375,"Mùi hương:kh mùi
Dành cho da:da hỗn hợp
Công dụng:dưỡng ẩm

Một chờ, hai đợi, ba trông. Hỏi người có định yêu k mà nhìn 😌",1.0,-0.3,0.5,0.8,0.75
26938401940,kêu tặng mặt nạ rồi mặt nạ đâu ??,0.0,-0.5,-0.8,-1.0,0.21250000000000002
27321786180,"Làm đẹp:hok bt
Hương thơm:thơm
Bao bì:đẹp

lần đầu tiên mình mua mặt nạ bùn colorkey luminous nên chưa biết xài ổn không nữa tại mình thấy nhiều người khen nhiều nên mình theo để mình xài dài dài coi có hiệu quả không rồi mình sẽ quay lại ủng hộ shop ạ",0.0,0.5,0.6,0.8,0.7375
27548630798,"giao hàng nhanh, nhân viên thân thiện, lần sau sẽ ủng hộ tiếp.",0.0,1.0,1.0,0.9,0.8625
27553485117,"Công dụng:ok
Độ bền màu:ik

Giao hàng nhanh đầy đủ số lượng mã mi đẹp lần sau sẽ ủng hộ shop tiếp ak🥰🥰🥰🥰 đôbd lz lậhlsn dc",1.0,0.7,0.8,0.8,0.9125
27742258709,"Độ bền màu:tốt
Công dụng:đánh môi

Giao hàng nhanh chất lượng tốt đánh lên môi chuẩn màu bóng khi hết lớp bóng sẽ giữ 1 lớp tint nhẹ",0.0,0.9,0.8,0.8,0.8125
27745459208,"Lợi ích:lâu trôi
Kinh nghiệm sử dụng:3th
Làm đẹp:tốts

Rất tốt nha giữ lớp trang đẹp tốt lắm ạ thơm vòi sịt ko bị tắc ra đều phun ra rất đều giá rẻ mà rất chất lượng ạ",0.0,0.9,0.9,0.9333333333333333,0.8416666666666667
28904376804,"Công dụng:dưỡng ẩm
Dành cho da:mọi loại da
Mùi hương:thơm dễ chịu

hình ảnh mang tính chất minh họa 
shop shop nhanh nha
shipper vui vẻ nhiệt tình",0.0,0.9,0.8,0.8,0.8125
28906207095,"Công dụng:du nen
Độ bền màu:on

hàng giao nhanh, xịt tia ổn mùi thơm giá rẻ rất đáng tiền nha mọi người, săn được 72k nên rất ưnh í nha",1.0,0.9,0.9,0.9,0.9625
28909707182,Ahop chuẩn bị hàng nhanh. Quốc tế mà đi cũng nhanh. Mua vì cây cọ môi á mấy bà. Xinh xĩu :)). Son lên màu cũng đẹp,0.0,0.9,0.8,0.8,0.8125
28912646620,Nghe bảo xịt khoá makeup này nổi tiếng. Xịt giữ khoá lâu trôi nên mua dùng thử. Cảm ơn shop nhìu nhé ạ,0.0,0.8,0.8,0.8,0.8
28921963229,"Độ bền màu:tot
Công dụng:kẻ mắt

Cây kẻ mắt trông xịn xò quá, màu nâu lên chuẩn nâu mình thích, ưng nha, bám cũng tốt nữa. Nên mua nha mn",0.0,0.9,0.9,0.9,0.8375
28929708252,"Công dụng:giữ nền lâu trôi
Độ bền màu:tốt

Giao hàng nhanh đúng sản phẩm giữ nền khá tốt",0.0,0.8,0.8,0.7,0.7875
28932389715,"Độ bền màu:k
Công dụng:xịt khoá make

Giao hàng nhanh , đóng gói kĩ . Tia xịt mịn lắm nha mng , kiểu phun sương ấy nên rất dễ dùng luôn ạ . Mãi mới tìm dc e có tia xịt ưng ý",1.0,0.8,0.8,0.8,0.925
28941815486,Thấy giới thiệu em xịt khoá này nên mua thử dùng xem soa. Hy vọng tốt sẽ mua lại,0.0,0.5,0.2,0.6,0.6625
29093682337,"Mùi hương:ok
Công dụng:ok
Dành cho da:ok

Mặt hàng được giao rất nhanh gọn ,  hàng chất lượng ok xinh xinh yêu yêu  , sẽ ủng hộ lần tới 🥰 .",1.0,1.0,0.9,0.9,0.975
29218077507,"Công dụng:làm sạch da
Dành cho da:mụn dầu và mọi loại da kk
Mùi hương:matcha thơm dịu ngọt mình dùng màu trắng thấy đẹp ổn lắm giờ dg thử dùng màu xanh",1.0,0.5,0.8,0.8,0.8875
29220237501,,0.0,0.0,0.0,0.0,0.5
29232557180,"Dành cho da:all
Công dụng:thu nho lo chan long
Mùi hương:greentea

Giao hàng nhanh đóng gói hộp cẩn thận . Giao kịp trước tết khá hài lòng . Được tặng 2 mặt nạ giấy b5 màu hồng . Đã dùng son và kem lót của hãng ok nên mua thử mask clay mong là hết mụn cám",1.0,0.8,0.8,0.8,0.925
29233745199,"Công dụng:phấn trang điểm

Bao bì đẹp. Cầm chắc tay, chưa sử dụng nên chưa đánh giá chi tiết được nếu ok sẽ quay lại ủng hộ 🥰",1.0,0.5,0.8,0.8,0.8875
29289470707,"Dành cho da:mọi loại da
Công dụng:làm ẩm da
Mùi hương:vừa phải, không hắc

Tui dùng thấy oke la, giao hàng cung nhanh á. Mng nên thử",0.0,0.8,0.8,0.8,0.8
29290717881,Quá oke luôn đẹp mà giá cũng rẻ quá trời tơi mi cảm giác đánh lên tơi dài cong,0.0,1.0,0.9,0.9,0.85
29293893837,"mút sờ khá mềm, trông đáng yêu phết. hàng tặng kèm nên cũng không đòi hỏi gì nhiều.",0.0,0.7,0.6,0.8,0.7625
29295423010,"Hàng đóng gói rất đẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc gói hàng. Hộp không có dấu hiệu bị móp, chứng tỏ bộ phận vận chuyển đã nâng như nâng trứng, hứng như hứng hoa. Xin nghiêng mình cảm ơn vì tất cả. TÌNH HÌNH ĐÓN LỄ CỦA C-NET LÚC NÀY: MÃ LỆ Á KHẢI LỴ TAI TRÁI, LƯU ĐỨC HOA TAI PHẢI
Như mọi năm giáng sinh và năm mới luôn gần nhau, chơi giáng sinh xong là tới Tết liền nên phải tranh thủ nghe một lúc 2 bài ca iconic mợ Mã Lệ Á Khải Ly. (Mariah Carey) và Lưu Đức Hoa mới đủ không khí mùa lễ",0.0,1.0,1.0,1.0,0.875
29306738864,,0.0,0.0,0.0,0.0,0.5
29760989684,"Sản phẩm rất chất lượng, đáng giá với giá tiền.Giao hàng nhanh chóng và đóng gói sản phẩm cẩn thận.Chất lượng sản phẩm vượt xa mong đợi của tôi, rất hài lòng.Sản phẩm đáng mua, đáng bỏ tiền.Hình ảnh và mô tả sản phẩm chính xác, hài lòng hơn mong đợi.",0.0,1.0,1.0,1.0,0.875
29952934269,"Dành cho da:khô , dầu cx ok
Công dụng:cấp ẩm
Mùi hương:ko mùi

Lm da ẩm , và sáng da , giá thành cx ok",1.0,0.8,0.8,0.8,0.925
30074523801,"Độ bền màu:cũng ổn

Khoá nền cũng ổn tầm 3-4h là bắt đầu phải dặm phấn lại. Nhìn chai nhỏ hơn trong ảnh",0.0,-0.2,0.2,0.2,0.525
30083441843,"Làm đẹp:tốt
Lợi ích:tốt
Hương thơm:tốt

Giao hàng nhanh đóng gói cẩn thận chất lượng tốt giá hợp lý mùi thơm",0.0,1.0,1.0,0.9,0.8625
30088608785,"Dành cho da:cho da dầu mụn
Công dụng:ngừa mụn vs se khít lỗ chân lông
Mùi hương:Trà

Dùng rất ổn vs giá tiền, hút dầu ok",1.0,0.8,0.8,0.8,0.925
30097977487,Hàng đi nhanh đặt sau tết mà giờ có rồi chất kem mịn màng chưa sài nên chưa biết. Hiệu quả sẽ ủng hộ shop tiếp ạ,0.0,0.6,0.8,0.8,0.775
30101886502,"Mùi hương:mùi trà xanh nhẹ nhàng
Dành cho da:dầu mụn
Công dụng:mặt nạ đất sét hỗ trợ hút dầu,bụi bẩn trong lỗ chân lông giúp da đc thông thoáng từ đó giảm tình trạng mụi",0.0,0.7,0.8,0.8,0.7875
30107323620,"Độ bền màu:tốt
Công dụng:khoá nền

lâu trôi ạ,mình dùng giữ dc nền khoảng 5-6 tiếng k bị trôi hay trượt nền đâu ạ,nên mua ạ",0.0,0.8,0.9,0.8,0.8125
30108309264,"Làm đẹp:mọi loại da
Hiệu ứng làm đẹp:mịn

P307 màu hồng đỏ phai ra nhìn tự nhiên, màu O308 thì đậm hơn nói chung đẹp dễ sài",0.0,0.8,0.8,0.8,0.8
30267707027,"Tết đã hết nhưng xuân mới chỉ bắt đầu nha các bác 🥰
photo: fb Phạm Tuấn Ngọc
#PhamTuanNgoc #MrWorldVietnam #MrWorld",1.0,0.5,0.8,1.0,0.9125
30268299732,Mùi thơm. Hàng giao nhanh. Đắp lên dịu mát mướt lắm. Mọi người mua trải nghiệm thích lắm nha. Ủng hộ shop nhiều hơn ạ.,0.0,1.0,1.0,1.0,0.875
30273079954,"Mùi hương:Thơm
Công dụng:đắp mặt nạ
Dành cho da:dầu mụn, không đều màu

Dưỡng ẩm tốt, giá thành rẻ, không bị kích ứng da. Tinh chất cũng nhiều",0.0,0.9,0.8,0.8,0.8125
30273520438,"Mùi hương:⚜️PHAN TICH⚜️_Mong anh chăm sóc Tae._(P140)Đọc ở funhub/fuvel**Cục Tae ngồi măm măm bánh mì chờ bà Rita ₫em trà lên.Tại ẻm chưa ăn gì đã phải chạy deadline cả buổi tối, vừa về thì đói.Có nghe Rita chửi cũng không làm ẻm no được.Rita đành đem bánh mì ra cho con báo gặm, giờ này còn cơm đâu mà cho nó πhai.Vừa măm măm bánh mì, vừa tròn mắt nhìn Kyle vs Chít.Kyle như già thêm, anh chồng ẻm ngồi thở dài như U80.Còn ông lão chân chính thì đang dọn tàπ cục ngoài kia, cái cây bị báo ₫u gãy.Nếu nói về quan hệ giữa Kyle vs nhà Tarten.Thì Kyle giống trông trẻ hơn, vì cách biệt tuổi tác.Hồi Ilay còn bé, hai nhà có tụm lại chơi, thay vì nói là Kyle chơi vs bạn nhỏ, nói trắπg ra là Kyle đang giữ em á.Thằπg em mình thì.....à mà thôi.Rita gọi đúng họ tên Jeong Taeui.Tae bấn loạπ, tuởπg lại sắp nghe la, nhưng Rita chỉ dặn ẻm mai mốt có muốn về, báo trước một tiếng để bà nấu cơm cho mà ăn, sợ báo về  bị đói bụng.Tae...... Cười hớn hở, tươi liền, hoá ra không phải nghe ¢hửi nữa.Thú thật, nhà này, Rita làm trùm á. Tuy khó tính nhưng cục Tae vẫn nhận thành ý, ẻm như sống lại vậy.Còn mẻ Chít làm khách, nên không bị chửi như ai kia.Mẻ đang nhìn Kyle thở dài, than phiền, rồi lúc này mới chịu trả sách cưng cho Kyle.Thậm chí còn tặng thêm quyển năm 1888.Tae nghĩ tối nay Kyle hời bự rồi.Dô mánh, dô mánh.Pass két $ắt là: 1234.Cái quả pass không thể đơn giản hơn được.Mẻ Chít: Tae-i nhờ anh chăm sóc.Nghe cứ như đổi vai vế, bây giờ mẻ Chít là đại diện bên nhà gái, gả con qua nhà chồng.Nói câu y hệt 'Nhờ cậu lo cho con tôi.'Tae.............#passion #tramthoai",-1.0,0.5,0.8,0.8,0.6375
30273649192,,0.0,0.0,0.0,0.0,0.5
30275268858,"Mùi hương:thơm
Công dụng:làm đẹp
Dành cho da:dầu

Nên mua nha khoa hoc cho em hỏi em và anh chị em ruột",0.0,0.5,0.8,0.0,0.6625
30275741436,Thời gian giao hàng nhanh chóng đóng gói cẩn thận màu son đẹp ok ạ,1.0,0.9,0.8,0.8,0.9375
30275933543,"Công dụng:đắp mặt
Mùi hương:ok
Dành cho da:mọi loại da

your new number will come up locket you will need it to get your license in your pocket for the first one and you will get a copy and then send you a link to your account to get your account back in your new card",1.0,0.0,0.0,0.6,0.7
30276981772,"Sạch đẹp giao hàng nhanh. Đắp lên rửa đi mặt sạch ẩm, bôi kem dưỡng thấm l. Mng nên xài 3-4l tuần nhen. Mình thấy có trà xanh mng nên đắp buổi tối sợ ăn nắng",0.0,0.8,0.8,0.8,0.8
30354793889,,0.0,0.0,0.0,0.0,0.5
30361702436,"Dành cho da:nhiều dầu, mụn
Công dụng:lm sạch, hút bụi bẩn
Mùi hương:khá là thơm

Lưu ý: hình ảnh và vd chỉ mang tính chất nhận xu 
Mình sẽ ủng hộ shop dài dài",0.0,0.8,0.8,0.8,0.8
30362600761,"Shop đóng gói hàng nhanh, hàng date xa, bọc steal chắc. Chất cũng mướt, bóng môi, không bị dính. Tô son bóng hạn chế bặm nhé",-1.0,0.9,0.8,0.8,0.6875
30367598294,"Công dụng:xịt khoá nền
Độ bền màu:bền

mình thấy ok nha, nma với mình thì tia xịt ra hạt hơi to tẹo, nma xịt xong thì lớp nền oki la lá lô lắm",1.0,0.5,0.6,0.6,0.8375
30433214173,Sản phẩm này được thực sự. Giao hàng nhanh,0.0,0.8,0.8,1.0,0.825
30564814455,"Công dụng:cấp ẩm và làm sáng da
Mùi hương:thơm nma mình kbt tả nha
Dành cho da:mọi loại da

nên mua ạ lọ to va dùng thường xuyên thì da sáng mịn hơn nha cấp ẩm để makeup kh bị mốc nền nè",0.0,0.8,0.9,0.9,0.825
30568300793,"Công dụng:se khít lỗ chân lông, loại bỏ bã nhờn, mụn đậu đen
Dành cho da:dầu, mụn
Mùi hương:thơm

Sản phẩm tốt nha mọi người ơi. Mềm mịn khi bôi lên da và có cảm giác mát lạnh làn da nha.",0.0,0.9,0.8,0.9,0.825
30587326629,"Màu ko hồng đỏ như hình mẫu mà có chút cam ánh hồng,  da mình tone lạnh đánh cũng Ok, bạn nào thuộc tone trung tính thì đẹp luôn
Son chỉ có 1.8g, hơi ít nhưng đc cái lớp tint bám khá tốt, ăn uống cũng sẽ trôi khoảng 50%
9/10₫, có thể mua lại nhưng sẽ lựa tone màu hồng hơn",0.0,0.5,0.6,0.7,0.725
30587593196,"Công dụng:làm mịn da,cấp ẩm cho da,giảm mụn
Dành cho da:Mọi loại da
Mùi hương:Thanh mát

Dùng tốt ,tui đag bị mụn ẩn mới dùng cũm có hiệu quả nhẹ,từ từ phục hồi da thấy dịu hẳn,trc đây dùng bên colorkey official giờ dùng của store này thấy 2 chất vs mùi hương cx có khác mà công dụng vẫn thế thì oki",0.0,0.7,0.8,0.8,0.7875
30589958294,Sản phẩm tốt,0.0,1.0,0.8,1.0,0.85
30592208999,"Dành cho da:để t về vs bầy đàn đa
Mùi hương:s là một trong những năm gần đây của
Công dụng:m

makk có thể dục thể thao thức túi xách nữ cao cấp",0.0,0.0,0.2,0.0,0.525
30594555950,,0.0,0.0,0.0,0.0,0.5
30666315291,Sp tốt nên mua Hinh anh mang tính chất nhận qad,0.0,0.5,0.5,0.8,0.725
30674894999,"Bao bì:ok
Hiệu ứng làm đẹp:xinh
Kinh nghiệm sử dụng:dễ tans

Chì kẻ mày hai đầu lâu trôi Colorkey The Rapid… mình mua máy cây rồi thích lắm ạ nên mua mn ơi mua lẹ đi giao hàng nhanh chóng",0.0,0.9,0.9,0.8,0.825
30768982139,"Lần thứ 3 mua lại rồi, sản phẩm dùng thích lắm, giúp trắng da nữa",0.0,1.0,0.9,0.9,0.85
30770946832,"Đắp mặt nạ này kh bị rát hay châm chíc da. Có cảm giác mát nhẹ khi đắp lên da mặt. Hiệu quả kiềm dầu ổn, tác động đến mụn ẩn khá tốt",0.0,0.8,0.8,0.7,0.7875
30773268091,"Lợi ích:kem che khuyết điểm
Làm đẹp:làm đẹp
Hiệu ứng làm đẹp:che phủ khuyết điểm

Cảm ơn shop về sản phẩm. Shop giao hàng nhanh còn chu đáo tặng thêm mặt nạ và mút ạ",0.0,1.0,0.8,0.8,0.825
30776953712,Sủ dụng được 2 tuần chưa thấy cải thiện lcl sợi bã nhờn lắm :))),0.0,-0.3,-0.8,-0.8,0.26249999999999996
30850961516,"Làm đẹp:da khô
Lợi ích:lm sáng da
Hương thơm:trà xanh

mới sd đc 1 lần thấy da mịn cũng sáng nên đc tí đắp mát lắm nha",0.0,0.7,0.8,0.8,0.7875
30853819783,"Hiệu ứng làm đẹp:Xinh
Kinh nghiệm sử dụng:4-5 h

Phấn phủ xài xịn mịn xỉu nha, tự nhiên nhìn rất ok luôn á nha.",1.0,0.9,0.8,0.9,0.95
30855734244,"Lợi ích:a
Kinh nghiệm sử dụng:b
Mẹo:c

Mua sắm ở đây rất tiện lợi, nhiều sản phẩm đa dạng, giá cả hợp lý và nhiều ưu đãi hấp dẫn. Giao hàng nhanh, đóng gói cẩn thận, dịch vụ hỗ trợ tốt. Rất hài lòng!",0.0,1.0,0.9,0.95,0.85625
30858006989,"""Sản phẩm này thực sự vượt ngoài mong đợi, chất lượng rất tốt, sử dụng bền và hiệu quả. Mình rất hài lòng về tính năng, thiết kế và độ bền của nó. Đây là một sự đầu tư xứng đáng, chắc chắn sẽ tiếp tục ủng hộ trong tương lai.""",0.0,1.0,1.0,1.0,0.875
31007620200,"Hương thơm:thơm lắm
Bao bì:đẹp

mặt nạ dùng thích lắm ạ mát mát dùng xong thích mê mọi người nên mua nha",0.0,1.0,0.9,0.9,0.85
31089072005,"Bao bì:đẹp, chắc chắn
Kinh nghiệm sử dụng:dễ thỏa, thơm

Nên mua 
Nên mua
123456789gggggh",0.0,0.8,1.0,0.9,0.8375
31091462699,"Kinh nghiệm sử dụng:dùng cả ngày vẫn ổn
Làm đẹp:dành cho da dầu
Bao bì:ổn

Sản phẩm tác dụng tốt, khóa nền ổn, cả ngày lớp trang điểm vẫn giữ tốt, phun tia nhỏ mịn rất dễ sử dụng",1.0,0.9,0.8,0.9,0.95
31168055809,"sản phẩm chất lượng tốt, giao hàng ok, chất son ok nên cân nhắc nha mọi người, tất cả ok nên mua nhé mọi người, giá tốt đồ đẹp.",1.0,1.0,1.0,0.9,0.9875
31168498538,"Làm đẹp:lam dep da
Kinh nghiệm sử dụng:chuwa dung
Bao bì:dep

Mới nhận hàng vì mua theo review nên dùng thử mình da dầu mụn ẩn mong hiệu quả",0.0,0.2,0.2,0.5,0.6125
31168613354,"Bao bì:dẹp

Chưa dùng nên chưa biết nhưng thấy mẫu mã rất đẹp và có mùi nhè nhàng",0.0,0.5,0.6,0.6,0.7125
31171534770,"Thịt ba chỉ chiên
* Chuẩn bị nguyên liệu
- Thịt ba chỉ, xì dầu, mắm, dầu hào, bột bắp
* Cách chế biến
1. Thịt ba chỉ rửa sạch rồi ướp cùng 2 thìa xì dầu, 1 thìa nước mắm, 1 thìa dầu hào, một chút hạt tiêu, một chút dầu ăn, trộn đều và ướp 40 phút
2. Sau đó cho thêm 1 thìa bột bắp, trộn đều
3. Xếp thịt vào nồi chiên không dầu nướng 25 phút ở nhiệt độ 180, giữa chừng nhớ mở nồi ra, lật thịt lại để thịt chín đều nha",0.0,0.0,0.0,0.8,0.6
31225912296,"Bao bì:đẹp
Hiệu ứng làm đẹp:oke
Kinh nghiệm sử dụng:ko bt :))

Giao hàng nhanh shop uy tín shop tại cho xe múc bao bì đẹp đóng ở cẩn thận tia xịt ok nhiều nhẹ nhàng mùi thơm rất là tuyệt thơm thanh thản thơm nhẹ nhàng thơm thanh thoát không thơm gắt rất là ok nếu mà có nhu cầu mình sẽ ủng hộ lại shop",1.0,0.9,0.9,0.85,0.95625
