ReviewId,Is_Valid,Is_Seeding,Worker1_Llama8B,Worker2_Llama70B,Worker3_Llama8B_Backup,Referee_GPT4oMini,Final_Score
16287680715,TRUE,FALSE,"{'pos': ['chất lượng sản phẩm cũng như chăm sóc khách hàng là cực hài lòng'], 'neg': []}","{'pos': ['chất lượng tốt', 'chăm sóc khách hàng tốt'], 'neg': []}","{'pos': ['chất lượng sản phẩm cũng như chăm sóc khách hàng là cực hài lòng'], 'neg': []}","{'pos': ['chất lượng sản phẩm cũng như chăm sóc khách hàng là cực hài lòng'], 'neg': []}",1
16287680716,TRUE,FALSE,"{'pos': ['độ bền màu tốt', 'giao hàng cũng k lâu'], 'neg': []}","{'pos': ['đầu bút mảnh', 'màu lên đẹp', 'độ bền màu tốt'], 'neg': []}","{'pos': ['độ bền màu tốt', 'giao hàng cũng k lâu'], 'neg': []}","{'pos': ['độ bền màu tốt', 'giao hàng cũng k lâu', 'màu lên đẹp'], 'neg': []}",1
16288609075,FALSE,TRUE,{},{},{},{},0.5
16288910355,TRUE,FALSE,"{'pos': ['giao hàng nhanh', 'son đẹp quá chời', 'chất son quá đẹp'], 'neg': []}","{'pos': ['giao hàng nhanh', 'son đẹp', 'chất son đẹp'], 'neg': []}","{'pos': ['giao hàng nhanh', 'son đẹp quá chời', 'chất son quá đẹp'], 'neg': []}","{'pos': ['giao hàng nhanh', 'son đẹp quá chời', 'chất son quá đẹp'], 'neg': []}",1
16292289767,TRUE,FALSE,"{'pos': ['đóng gói cẩn thận', 'hàng chuẩn hãng'], 'neg': ['Ninja Van giao hàng cực kì lâu']}","{'pos': ['đóng gói cẩn thận', 'hàng chuẩn'], 'neg': ['giao hàng lâu']}","{'pos': ['đóng gói cẩn thận', 'hàng chuẩn hãng'], 'neg': ['Ninja Van giao hàng cực kì lâu']}","{'pos': ['đóng gói cẩn thận', 'hàng chuẩn hãng'], 'neg': ['Ninja Van giao hàng cực kì lâu']}",0.6667
16298765937,TRUE,FALSE,"{'pos': ['son thơm săn'], 'neg': []}","{'pos': ['son thơm', 'giá rẻ'], 'neg': []}","{'pos': ['son thơm săn'], 'neg': []}","{'pos': ['son thơm săn', 'giá rẻ'], 'neg': []}",1
16311097535,TRUE,FALSE,"{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận'], 'neg': []}",1
16314397129,TRUE,FALSE,"{'pos': ['thời gian giao hàng nhanh chóng', 'chất lượng sản phẩm tuyệt vời'], 'neg': []}","{'pos': ['giao hàng nhanh', 'chất lượng tuyệt vời'], 'neg': []}","{'pos': ['thời gian giao hàng nhanh chóng', 'chất lượng sản phẩm tuyệt vời'], 'neg': []}","{'pos': ['thời gian giao hàng nhanh chóng', 'chất lượng sản phẩm tuyệt vời'], 'neg': []}",1
16319153768,FALSE,FALSE,{},{},{},{},0.5
16320145015,TRUE,FALSE,"{'pos': ['giao nhanh', 'mùi thơm', 'bôi xinh', 'trắng da', 'sáng da', 'mua lại'], 'neg': []}","{'pos': ['giao nhanh', 'mùi thơm', 'trắng da', 'sáng da', 'bọc hàng cẩn thận'], 'neg': []}","{'pos': ['giao nhanh', 'mùi thơm', 'bôi xinh', 'trắng da', 'sáng da', 'mua lại'], 'neg': []}","{'pos': ['giao hàng nhanh', 'mùi thơm', 'bôi xinh', 'trắng da', 'sáng da', 'mua lại'], 'neg': []}",1
16325352816,FALSE,FALSE,{},{},{},{},0.5
16326204732,TRUE,FALSE,"{'pos': ['rất thích'], 'neg': []}","{'pos': ['thơm', 'thích'], 'neg': []}","{'pos': ['rất thích'], 'neg': []}","{'pos': ['rất thích', 'thơm'], 'neg': []}",1
16329342778,TRUE,FALSE,"{'pos': ['giao nhanh', 'chất lượng tốt', 'mẫu mã đẹp', 'giá cả hợp lý'], 'neg': []}","{'pos': ['giao hàng nhanh', 'chất lượng tốt', 'mẫu mã đẹp', 'giá cả hợp lý'], 'neg': []}","{'pos': ['giao nhanh', 'chất lượng tốt', 'mẫu mã đẹp', 'giá cả hợp lý'], 'neg': []}","{'pos': ['giao hàng nhanh', 'chất lượng tốt', 'mẫu mã đẹp', 'giá cả hợp lý'], 'neg': []}",1
16331262408,FALSE,TRUE,{},{},{},{},0.5
16332549338,FALSE,TRUE,{},{},{},{},0.5
16349652248,TRUE,FALSE,"{'pos': ['son màu đẹp', 'mùi thơm'], 'neg': ['không lì']}","{'pos': ['màu đẹp', 'thơm'], 'neg': ['không lì']}","{'pos': ['son màu đẹp', 'mùi thơm'], 'neg': ['không lì']}","{'pos': ['son màu đẹp', 'mùi thơm'], 'neg': ['không lì']}",0.6667
16349667051,TRUE,FALSE,"{'pos': ['đóng gói chắc chắn', 'hàng đẹp', 'mùi khá thơm'], 'neg': []}","{'pos': ['đóng gói chắc chắn', 'hàng đẹp', 'mùi thơm'], 'neg': []}","{'pos': ['đóng gói chắc chắn', 'hàng đẹp', 'mùi khá thơm'], 'neg': []}","{'pos': ['đóng gói chắc chắn', 'hàng đẹp', 'mùi thơm'], 'neg': []}",1
16363637751,TRUE,FALSE,"{'pos': [], 'neg': ['giao hàng lâu']}","{'pos': ['son xinh', 'màu đẹp', 'tự nhiên', 'mùi thơm'], 'neg': ['giao hàng lâu']}","{'pos': [], 'neg': ['giao hàng lâu']}","{'pos': ['son xinh', 'màu đẹp', 'tự nhiên', 'mùi thơm'], 'neg': ['giao hàng lâu']}",0.8
16364429993,FALSE,FALSE,{},{},{},{},0.5
16365955028,TRUE,FALSE,"{'pos': ['chất lượng sản phẩm tốt', 'giao hàng nhanh', 'sản phẩm giống như hình', 'chất liệu tuyệt vời'], 'neg': []}","{'pos': ['chất lượng tốt', 'giao hàng nhanh', 'chất liệu tuyệt vời'], 'neg': ['hơi mắc']}","{'pos': ['chất lượng sản phẩm tốt', 'giao hàng nhanh', 'sản phẩm giống như hình', 'chất liệu tuyệt vời'], 'neg': []}","{'pos': ['chất lượng sản phẩm tốt', 'giao hàng nhanh', 'sản phẩm giống như hình', 'chất liệu tuyệt vời'], 'neg': []}",1
16385811368,TRUE,FALSE,"{'pos': ['son lên màu ok', 'đẹp', 'chất son mịn', 'giao hàng siêu nhanh'], 'neg': []}","{'pos': ['lên màu ok', 'đẹp', 'chất son mịn', 'giao hàng siêu nhanh'], 'neg': []}","{'pos': ['son lên màu ok', 'đẹp', 'chất son mịn', 'giao hàng siêu nhanh'], 'neg': []}","{'pos': ['son lên màu ok', 'đẹp', 'chất son mịn', 'giao hàng siêu nhanh'], 'neg': []}",1
16416333015,TRUE,FALSE,"{'pos': ['giao hàng nhanh'], 'neg': []}","{'pos': [], 'neg': []}","{'pos': ['giao hàng nhanh'], 'neg': []}","{'pos': ['giao hàng nhanh'], 'neg': []}",1
16416834852,TRUE,FALSE,"{'pos': ['lên màu khá đẹp'], 'neg': []}","{'pos': ['lên màu đẹp'], 'neg': []}","{'pos': ['lên màu khá đẹp'], 'neg': []}","{'pos': ['lên màu khá đẹp'], 'neg': []}",1
16423722462,TRUE,FALSE,"{'pos': ['son ok ổn', 'thơm'], 'neg': ['siêu lì']}","{'pos': ['son ok', 'thơm'], 'neg': ['không siêu lì', 'trôi']}","{'pos': ['son ok ổn', 'thơm'], 'neg': ['siêu lì']}","{'pos': ['son ok ổn', 'thơm'], 'neg': ['siêu lì']}",0.6667
16424237263,FALSE,FALSE,{},{},{},{},0.5
16488947578,FALSE,FALSE,{},{},{},{},0.5
16496919495,TRUE,FALSE,"{'pos': ['giữ lớp make up được khoảng 3-4h', 'mùi thơm'], 'neg': ['hắc quá']}","{'pos': ['giữ lớp make up', 'mùi thơm', 'giao hàng nhanh'], 'neg': ['hắc quá']}","{'pos': ['giữ lớp make up được khoảng 3-4h', 'mùi thơm'], 'neg': ['hắc quá']}","{'pos': ['giữ lớp make up được khoảng 3-4h', 'mùi thơm', 'giao hàng nhanh'], 'neg': ['hắc quá']}",0.75
16503273866,FALSE,FALSE,{},{},{},{},0.5
16533775226,FALSE,FALSE,{},{},{},{},0.5
16565017580,TRUE,FALSE,"{'pos': ['sản phẩm chất lượng', 'bao bì đẹp', 'sử dụng khá tốt', 'giữ lớp nền lâu trôi'], 'neg': []}","{'pos': ['chất lượng', 'bao bì đẹp', 'sử dụng tốt', 'giữ lớp nền lâu'], 'neg': []}","{'pos': ['sản phẩm chất lượng', 'bao bì đẹp', 'sử dụng khá tốt', 'giữ lớp nền lâu trôi'], 'neg': []}","{'pos': ['sản phẩm chất lượng', 'bao bì đẹp', 'sử dụng khá tốt', 'giữ lớp nền lâu trôi'], 'neg': []}",1
16566412998,TRUE,FALSE,"{'pos': ['ok quá trời', 'đỉnh nha'], 'neg': []}","{'pos': ['ok quá trời', 'thơm dịu'], 'neg': []}","{'pos': ['ok quá trời', 'đỉnh nha'], 'neg': []}","{'pos': ['ok quá trời', 'đỉnh nha', 'thơm dịu'], 'neg': []}",1
16566447360,TRUE,FALSE,"{'pos': [], 'neg': []}","{'pos': ['ưng quá trời', 'mùi hương thơm'], 'neg': []}","{'pos': [], 'neg': []}","{'pos': ['ưng quá trời', 'mùi hương thơm'], 'neg': []}",1
16576884663,FALSE,TRUE,{},{},{},{},0.5
16579011424,TRUE,FALSE,"{'pos': ['đóng gói kỹ', 'gửi đúng số lượng', 'giá rẻ'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'gửi đúng số lượng'], 'neg': ['giá mua cao']}","{'pos': ['đóng gói kỹ', 'gửi đúng số lượng', 'giá rẻ'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'gửi đúng số lượng', 'giá rẻ'], 'neg': []}",1
16594883113,FALSE,TRUE,{},{},{},{},0.5
16604712069,TRUE,FALSE,"{'pos': ['đóng gói kĩ', 'chất lượng ổn'], 'neg': []}","{'pos': ['đóng gói kĩ', 'chất lượng ổn'], 'neg': []}","{'pos': ['đóng gói kĩ', 'chất lượng ổn'], 'neg': []}","{'pos': ['đóng gói kĩ', 'chất lượng ổn'], 'neg': []}",1
16613839804,TRUE,FALSE,"{'pos': ['giao hàng nhanh', 'nhân viên nhiệt tình', 'đóng gói kĩ', 'thiết kế đẹp', 'bao bì chắc chắn'], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói kĩ', 'thiết kế đẹp'], 'neg': []}","{'pos': ['giao hàng nhanh', 'nhân viên nhiệt tình', 'đóng gói kĩ', 'thiết kế đẹp', 'bao bì chắc chắn'], 'neg': []}","{'pos': ['giao hàng nhanh', 'nhân viên nhiệt tình', 'đóng gói kĩ', 'thiết kế đẹp', 'bao bì chắc chắn'], 'neg': []}",1
16644356261,FALSE,TRUE,{},{},{},{},0.5
16646963676,TRUE,FALSE,"{'pos': ['ưng màu', 'phù hợp da trung bình tới trắng', 'màu son k bị màu hồng kiểu ánh tím'], 'neg': []}","{'pos': ['màu đẹp', 'phù hợp mặt mộc'], 'neg': []}","{'pos': ['ưng màu', 'phù hợp da trung bình tới trắng', 'màu son k bị màu hồng kiểu ánh tím'], 'neg': []}","{'pos': ['ưng màu', 'phù hợp mặt mộc', 'màu son k bị màu hồng kiểu ánh tím'], 'neg': []}",1
16651162488,TRUE,FALSE,"{'pos': [], 'neg': []}","{'pos': ['kiềm dầu', 'giữ make up lâu'], 'neg': []}","{'pos': [], 'neg': []}","{'pos': ['kiềm dầu', 'giữ make up lâu'], 'neg': []}",1
16652304783,FALSE,TRUE,{},{},{},{},0.5
16665390519,FALSE,TRUE,{},{},{},{},0.5
16676993586,TRUE,FALSE,"{'pos': ['ship bơ thân thiện', 'hàng được đóng gói cẩn thận', 'ship bơ nhiệt tình'], 'neg': []}","{'pos': ['ship bơ thân thiện', 'đóng gói cẩn thận'], 'neg': []}","{'pos': ['ship bơ thân thiện', 'hàng được đóng gói cẩn thận', 'ship bơ nhiệt tình'], 'neg': []}","{'pos': ['ship bơ thân thiện', 'hàng được đóng gói cẩn thận', 'ship bơ nhiệt tình'], 'neg': []}",1
16814341802,TRUE,FALSE,"{'pos': ['dùng khá ổn', 'giá thành hợp lí', 'giao hàng khá nhanh', 'mức giá phù hợp'], 'neg': []}","{'pos': ['giá thành hợp lí', 'giao hàng nhanh'], 'neg': []}","{'pos': ['dùng khá ổn', 'giá thành hợp lí', 'giao hàng khá nhanh', 'mức giá phù hợp'], 'neg': []}","{'pos': ['dùng khá ổn', 'giá thành hợp lí', 'giao hàng nhanh', 'mức giá phù hợp'], 'neg': []}",1
16881229775,TRUE,FALSE,"{'pos': ['giao hàng nhanh', 'gói hàng cẩn thận', 'shop dễ thương', 'sản phẩm okk'], 'neg': []}","{'pos': ['giao hàng nhanh', 'gói hàng cẩn thận'], 'neg': []}","{'pos': ['giao hàng nhanh', 'gói hàng cẩn thận', 'shop dễ thương', 'sản phẩm okk'], 'neg': []}","{'pos': ['giao hàng nhanh', 'gói hàng cẩn thận', 'shop dễ thương', 'sản phẩm okk'], 'neg': []}",1
16883875585,TRUE,FALSE,"{'pos': ['màu son đẹp', 'sau khi lau thì màu vẫn vậy'], 'neg': []}","{'pos': ['màu son đẹp', 'độ bền màu khá'], 'neg': []}","{'pos': ['màu son đẹp', 'sau khi lau thì màu vẫn vậy'], 'neg': []}","{'pos': ['màu son đẹp', 'sau khi lau thì màu vẫn vậy'], 'neg': []}",1
16883902181,TRUE,FALSE,"{'pos': ['lên màu và bóng', 'kết cấu lỏng sệt', 'độ bền màu ổn', 'màu son xinh lắm'], 'neg': []}","{'pos': ['lên màu và bóng', 'màu xinh'], 'neg': []}","{'pos': ['lên màu và bóng', 'kết cấu lỏng sệt', 'độ bền màu ổn', 'màu son xinh lắm'], 'neg': []}","{'pos': ['lên màu và bóng', 'kết cấu lỏng sệt', 'độ bền màu ổn', 'màu son xinh lắm'], 'neg': []}",1
16883932170,TRUE,FALSE,"{'pos': ['màu mlbb đẹp', 'son thơm mùi kẹo', 'màu như filter ấy đẹp'], 'neg': []}","{'pos': ['màu mlbb đẹp', 'son thơm'], 'neg': []}","{'pos': ['màu mlbb đẹp', 'son thơm mùi kẹo', 'màu như filter ấy đẹp'], 'neg': []}","{'pos': ['màu mlbb đẹp', 'son thơm mùi kẹo', 'màu như filter ấy đẹp'], 'neg': []}",1
16883932172,FALSE,TRUE,{},{},{},{},0.5
16883963282,TRUE,FALSE,"{'pos': ['dành cho da đúng', 'công dụng dưỡng ẩm', 'mùi hương k mùi', 'giao hàng nhanh', 'shipper thân thiện'], 'neg': []}","{'pos': ['giao hàng nhanh', 'dưỡng ẩm'], 'neg': []}","{'pos': ['dành cho da đúng', 'công dụng dưỡng ẩm', 'mùi hương k mùi', 'giao hàng nhanh', 'shipper thân thiện'], 'neg': []}","{'pos': ['dành cho da đúng', 'công dụng dưỡng ẩm', 'giao hàng nhanh', 'shipper thân thiện'], 'neg': []}",1
16883997101,TRUE,FALSE,"{'pos': ['màu này lên môi ánh hồng', 'son bóng nên siêu đáng iu'], 'neg': []}","{'pos': ['màu đẹp', 'son bóng'], 'neg': []}","{'pos': ['màu này lên môi ánh hồng', 'son bóng nên siêu đáng iu'], 'neg': []}","{'pos': ['màu này lên môi ánh hồng', 'son bóng nên siêu đáng iu'], 'neg': []}",1
16883997102,TRUE,FALSE,"{'pos': ['đóng gói cẩn thận', 'đắp lên rất mát', 'hương thơm dịu nhẹ', 'không bị kích ứng da'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'hương thơm dịu'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'đắp lên rất mát', 'hương thơm dịu nhẹ', 'không bị kích ứng da'], 'neg': []}","{'pos': ['đóng gói cẩn thận', 'đắp lên rất mát', 'hương thơm dịu nhẹ', 'không bị kích ứng da'], 'neg': []}",1
16884025842,TRUE,FALSE,"{'pos': ['màu xinh dã man', 'thoa lên môi 1 lớp thì môi hồng hồng'], 'neg': []}","{'pos': ['màu xinh', 'hợp túi tiền'], 'neg': []}","{'pos': ['màu xinh dã man', 'thoa lên môi 1 lớp thì môi hồng hồng'], 'neg': []}","{'pos': ['màu xinh dã man', 'thoa lên môi 1 lớp thì môi hồng hồng'], 'neg': []}",1
16884025843,TRUE,FALSE,"{'pos': ['bỏ tủ lạnh đắp bao mát', 'ngày nào cũng đắp để thấy hiệu quả rõ rệt'], 'neg': []}","{'pos': ['cấp ẩm', 'da dễ chịu'], 'neg': []}","{'pos': ['bỏ tủ lạnh đắp bao mát', 'ngày nào cũng đắp để thấy hiệu quả rõ rệt'], 'neg': []}","{'pos': ['bỏ tủ lạnh đắp bao mát', 'ngày nào cũng đắp để thấy hiệu quả rõ rệt'], 'neg': []}",1
16884054007,TRUE,FALSE,"{'pos': ['vỏ son siêu đẹp', 'màu B705 là màu siêu slay siêu ưng', 'lên môi tự nhiên', 'độ bóng son vùng phải ăn uống chỉ trôi lớp bóng để lại lớp tint lì'], 'neg': []}","{'pos': ['vỏ son đẹp', 'màu siêu ưng'], 'neg': []}","{'pos': ['vỏ son siêu đẹp', 'màu B705 là màu siêu slay siêu ưng', 'lên môi tự nhiên', 'độ bóng son vùng phải ăn uống chỉ trôi lớp bóng để lại lớp tint lì'], 'neg': []}","{'pos': ['vỏ son siêu đẹp', 'màu B705 là màu siêu slay siêu ưng', 'lên môi tự nhiên'], 'neg': []}",1
16884054008,TRUE,FALSE,"{'pos': ['giao nhanh', 'rất tốt', 'dịu da', 'OK', 'dễ chịu', 'hỗ trợ cấp ẩm', 'dành cho da nhạy cảm', 'dễ chịu', 'dành cho da', 'giao hàng nhanh', 'đóng gói cẩn thận', 'sẽ ủng hộ shop tiếp'], 'neg': ['']}","{'pos': ['giao hàng nhanh', 'dễ thương', 'tinh chất'], 'neg': []}","{'pos': ['giao nhanh', 'rất tốt', 'dịu da', 'OK', 'dễ chịu', 'hỗ trợ cấp ẩm', 'dành cho da nhạy cảm', 'dễ chịu', 'dành cho da', 'giao hàng nhanh', 'đóng gói cẩn thận', 'sẽ ủng hộ shop tiếp'], 'neg': ['']}","{'pos': ['giao hàng nhanh', 'rất tốt', 'dịu da', 'OK', 'dễ chịu', 'hỗ trợ cấp ẩm', 'dành cho da nhạy cảm', 'dễ chịu', 'dành cho da', 'đóng gói cẩn thận', 'sẽ ủng hộ shop tiếp'], 'neg': []}",1
16884080026,TRUE,FALSE,"{'pos': [], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận'], 'neg': []}","{'pos': [], 'neg': []}","{'pos': ['giao hàng nhanh', 'đóng gói cẩn thận'], 'neg': []}",1
16884105614,FALSE,TRUE,{},{},{},{},0.5
16884129956,TRUE,FALSE,"{'pos': ['màu đẹp', 'son cầm chắc tay', 'thơm', 'lì', 'trôi độ bóng', 'tặng gương', 'tặng mặt nạ', 'sẽ ủng hộ shop tiếp'], 'neg': ['']}","{'pos': ['màu son đẹp', 'son cầm chắc tay', 'son thơm'], 'neg': []}","{'pos': ['màu đẹp', 'son cầm chắc tay', 'thơm', 'lì', 'trôi độ bóng', 'tặng gương', 'tặng mặt nạ', 'sẽ ủng hộ shop tiếp'], 'neg': ['']}","{'pos': ['màu đẹp', 'son cầm chắc tay', 'thơm', 'lì', 'trôi độ bóng', 'tặng gương', 'tặng mặt nạ', 'sẽ ủng hộ shop tiếp'], 'neg': []}",1
16943348989,TRUE,FALSE,"{'pos': ['giao nhanh', 'siêu lì', 'mềm môi', 'màu xinh', 'sang', 'tôn da', 'bao bì xinh', 'sẽ mua lại'], 'neg': ['']}","{'pos': ['giao nhanh', 'son siêu lì', 'màu xinh'], 'neg': []}","{'pos': ['giao nhanh', 'siêu lì', 'mềm môi', 'màu xinh', 'sang', 'tôn da', 'bao bì xinh', 'sẽ mua lại'], 'neg': ['']}","{'pos': ['giao nhanh', 'siêu lì', 'mềm môi', 'màu xinh', 'sang', 'tôn da', 'bao bì xinh', 'sẽ mua lại'], 'neg': []}",1
16951276758,FALSE,TRUE,{},{},{},{},0.5
16956500317,TRUE,FALSE,"{'pos': ['shop đóng gói cà giao hàng rất nhanh', 'sản phẩm chưa sử dụng', 'hy vọng sẽ hợp vs da mình'], 'neg': ['']}","{'pos': ['đóng gói cà', 'giao hàng nhanh'], 'neg': []}","{'pos': ['shop đóng gói cà giao hàng rất nhanh', 'sản phẩm chưa sử dụng', 'hy vọng sẽ hợp vs da mình'], 'neg': ['']}","{'pos': ['giao hàng nhanh'], 'neg': []}",1
16990286522,TRUE,FALSE,"{'pos': ['xịn thiệt', 'test trên tay bám cực nền khó trôi', 'nói chung nên mua', 'giá cả lại hợp lý'], 'neg': ['']}","{'pos': ['xịn thiệt', 'bám cực nền'], 'neg': []}","{'pos': ['xịn thiệt', 'test trên tay bám cực nền khó trôi', 'nói chung nên mua', 'giá cả lại hợp lý'], 'neg': ['']}","{'pos': ['xịn thiệt', 'test trên tay bám cực nền khó trôi', 'nói chung nên mua', 'giá cả lại hợp lý'], 'neg': []}",1
17007288019,TRUE,FALSE,"{'pos': ['hy vọng sẽ hợp', 'mình sẽ update review lại sau'], 'neg': ['']}","{'pos': [], 'neg': []}","{'pos': ['hy vọng sẽ hợp', 'mình sẽ update review lại sau'], 'neg': ['']}","{'pos': ['hy vọng sẽ hợp', 'mình sẽ update review lại sau'], 'neg': []}",1
17034942966,TRUE,FALSE,"{'pos': ['shop bảo quản sp rất tốt', 'bao bì chống sốc', 'son khi mở ra thì nghe mùi thơm nhẹ', 'có độ bóng', 'phù hợp cái bạn hs sv như mình', 'bao bì rất xịn xò'], 'neg': ['']}","{'pos': ['shop bảo quản sp tốt', 'mùi thơm nhẹ', 'bao bì xịn xò'], 'neg': []}","{'pos': ['shop bảo quản sp rất tốt', 'bao bì chống sốc', 'son khi mở ra thì nghe mùi thơm nhẹ', 'có độ bóng', 'phù hợp cái bạn hs sv như mình', 'bao bì rất xịn xò'], 'neg': ['']}","{'pos': ['shop bảo quản sp rất tốt', 'bao bì chống sốc', 'son khi mở ra thì nghe mùi thơm nhẹ', 'có độ bóng', 'phù hợp cái bạn hs sv như mình', 'bao bì rất xịn xò'], 'neg': []}",1
17035015020,TRUE,FALSE,"{'pos': ['màu đẹp', 'nhìn rất tự nhiên', 'không kén lắm'], 'neg': ['']}","{'pos': ['màu đẹp', 'đánh lên môi rất đẹp'], 'neg': []}","{'pos': ['màu đẹp', 'nhìn rất tự nhiên', 'không kén lắm'], 'neg': ['']}","{'pos': ['màu đẹp', 'nhìn rất tự nhiên', 'không kén lắm'], 'neg': []}",1
17035083859,TRUE,FALSE,"{'pos': ['đóng gói tốt', 'son dùng siêu thích', 'màu đẹp', 'tự nhiên', 'độ bóng vừa phải', 'ncl dùng siêu thích'], 'neg': ['']}","{'pos': ['đóng gói tốt', 'son dùng siêu thích'], 'neg': []}","{'pos': ['đóng gói tốt', 'son dùng siêu thích', 'màu đẹp', 'tự nhiên', 'độ bóng vừa phải', 'ncl dùng siêu thích'], 'neg': ['']}","{'pos': ['đóng gói tốt', 'son dùng siêu thích', 'màu đẹp', 'tự nhiên', 'độ bóng vừa phải'], 'neg': []}",1
17035153061,TRUE,FALSE,"{'pos': ['mình săn flashsale', 'rất hời', 'recommend mng màu B708 và R714', 'son lên môi mướt', 'êm', 'về nên mua'], 'neg': ['']}","{'pos': ['giao hàng nhanh', 'son lên môi mướt'], 'neg': []}","{'pos': ['mình săn flashsale', 'rất hời', 'recommend mng màu B708 và R714', 'son lên môi mướt', 'êm', 'về nên mua'], 'neg': ['']}","{'pos': ['mình săn flashsale', 'rất hời', 'recommend mng màu B708 và R714', 'son lên môi mướt', 'êm', 'về nên mua'], 'neg': []}",1
17035225167,TRUE,FALSE,"{'pos': ['kết cấu bóng lâu trôi', 'độ bền màu ổn', 'giao hàng khá nhanh', 'nói chung ổn nên mua'], 'neg': ['']}","{'pos': ['giao hàng nhanh', 'son xinh'], 'neg': []}","{'pos': ['kết cấu bóng lâu trôi', 'độ bền màu ổn', 'giao hàng khá nhanh', 'nói chung ổn nên mua'], 'neg': ['']}","{'pos': ['kết cấu bóng lâu trôi', 'độ bền màu ổn', 'giao hàng khá nhanh', 'nói chung ổn nên mua'], 'neg': []}",1
17035294444,TRUE,FALSE,"{'pos': ['công dụng để lại lớp bóng lên hình rất đẹp', 'độ bền màu lâu trôi', 'có mùi thơm của kẹo', 'lần đầu mình mua son nội địa trung quá oke'], 'neg': ['']}","{'pos': ['giao hàng nhanh', 'mùi thơm'], 'neg': []}","{'pos': ['công dụng để lại lớp bóng lên hình rất đẹp', 'độ bền màu lâu trôi', 'có mùi thơm của kẹo', 'lần đầu mình mua son nội địa trung quá oke'], 'neg': ['']}","{'pos': ['công dụng để lại lớp bóng lên hình rất đẹp', 'độ bền màu lâu trôi', 'có mùi thơm của kẹo', 'lần đầu mình mua son nội địa trung quá oke'], 'neg': []}",1
17035363369,TRUE,FALSE,"{'pos': ['công dụng son môi', 'kết cấu tint', 'độ bền màu khá', 'màu cam nhẹ', 'phù hợp đánh hàng ngày', 'màu này có Nhũ'], 'neg': ['']}","{'pos': ['màu cam nhẹ', 'phù hợp đánh hàng ngày'], 'neg': []}","{'pos': ['công dụng son môi', 'kết cấu tint', 'độ bền màu khá', 'màu cam nhẹ', 'phù hợp đánh hàng ngày', 'màu này có Nhũ'], 'neg': ['']}","{'pos': ['công dụng son môi', 'kết cấu tint', 'độ bền màu khá', 'màu cam nhẹ', 'phù hợp đánh hàng ngày', 'màu này có Nhũ'], 'neg': []}",1
17035433327,TRUE,FALSE,"{'pos': ['mua có 1 cây mà shop đóng gói cẩn thận lắm', 'được tặng tận 2 miếng mask pikachu', 'son thơm ngọt ngọt mùi kẹo', 'chất rất là oke', 'săn sale nên chỉ mua em nó với giá 78 cành thui'], 'neg': ['']}","{'pos': ['đóng gói cẩn thận', 'son thơm ngọt'], 'neg': []}","{'pos': ['mua có 1 cây mà shop đóng gói cẩn thận lắm', 'được tặng tận 2 miếng mask pikachu', 'son thơm ngọt ngọt mùi kẹo', 'chất rất là oke', 'săn sale nên chỉ mua em nó với giá 78 cành thui'], 'neg': ['']}","{'pos': ['mua có 1 cây mà shop đóng gói cẩn thận lắm', 'được tặng tận 2 miếng mask pikachu', 'son thơm ngọt ngọt mùi kẹo', 'chất rất là oke', 'săn sale nên chỉ mua em nó với giá 78 cành thui'], 'neg': []}",1
17035473050,TRUE,FALSE,"{'pos': ['shop đóng gói kĩ', 'giao hàng nhanh', 'son phải nói là siêu xinh', 'chất son đến vỏ ngoài đều đẹp', 'lần sao sẽ ủng hộ tiếp'], 'neg': ['']}","{'pos': ['đóng gói kĩ', 'giao hàng nhanh', 'son siêu xinh'], 'neg': []}","{'pos': ['shop đóng gói kĩ', 'giao hàng nhanh', 'son phải nói là siêu xinh', 'chất son đến vỏ ngoài đều đẹp', 'lần sao sẽ ủng hộ tiếp'], 'neg': ['']}","{'pos': ['shop đóng gói kĩ', 'giao hàng nhanh', 'son phải nói là siêu xinh', 'chất son đến vỏ ngoài đều đẹp', 'lần sao sẽ ủng hộ tiếp'], 'neg': []}",1
